file,line,tag,handlers,label,file_kind,status,suggested_phases
src/pages/FriendsPage.tsx,745,FriendGroup,"onMessage={(friend) => navigate(`/messages?compose=${friend.user_id}`)}; onChallenge={(friend) =>
                      setChallengeTarget({ id: friend.user_id, name: friend.username })
                    }; onRemove={setRemoveTarget}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,758,FriendGroup,"onMessage={(friend) => navigate(`/messages?compose=${friend.user_id}`)}; onChallenge={(friend) =>
                      setChallengeTarget({ id: friend.user_id, name: friend.username })
                    }; onRemove={setRemoveTarget}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,775,button,"onClick={() =>
                        setVisibleFriendCount((current) => current + FRIENDS_PAGE_SIZE)
                      }",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,804,button,onClick={() => navigate('/search?type=players')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,812,button,"onClick={() =>
                        request.profile_available && navigate(`/profile/${request.user_id}`)
                      }",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,827,button,onClick={() => acceptRequest(request.id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,835,button,onClick={() => declineRequest(request.id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,858,button,onClick={() => navigate('/search?type=players')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,886,FriendChallengeModal,onClose={() => setChallengeTarget(null)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,895,ConfirmModal,onConfirm={removeFriend}; onCancel={() => setRemoveTarget(null)},title=Remove Friend?,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,940,button,onClick={() => friend.profile_available && navigate(`/profile/${friend.user_id}`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,964,button,onClick={() => onMessage(friend)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,967,button,onClick={() => onChallenge(friend)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,972,button,onClick={() => onRemove(friend)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,987,img,"onError={(event) => {
            event.currentTarget.onerror = null;
            event.currentTarget.src = generateAvatarSvg(
              friend.user_id || friend.username,
              friend.username
            );
          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/GameManagementPage.tsx,207,form,"onSubmit={(event) => {
          event.preventDefault();
          onSchedule(new Date(executeAt).toISOString());
        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,226,input,onChange={(event) => setExecuteAt(event.target.value)},type=datetime-local,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,235,button,onClick={onClose},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,238,button,,type=submit,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,361,div,"onMouseDown={(e) => {
        if (e.currentTarget === e.target) requestClose();
      }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,368,form,"onSubmit={(e) => {
          e.preventDefault();
          const patch = buildPatch();
          if (patch) onSave(patch);
        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,385,input,onChange={(e) => setName(e.target.value)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,389,input,onChange={(e) => setMaxPlayers(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,403,input,onChange={(e) => setSmallBlind(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,415,input,onChange={(e) => setBigBlind(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,427,input,onChange={(e) => setMinBuyIn(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,439,input,onChange={(e) => setMaxBuyIn(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,453,input,onChange={(e) => setStartTime(e.target.value)},type=datetime-local,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,471,button,onClick={requestClose},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,474,button,,type=submit,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,506,div,"onMouseDown={(event) => {
        if (event.currentTarget === event.target) onClose();
      }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,587,button,onClick={onClose},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1301,button,onClick={() => navigate(scope === 'club' ? `/clubs/${clubId}` : '/unions')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1380,GameCreationActions,onNavigate={(path) => void openCreationFromHeader(path)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1395,button,onClick={() => void changeSurface(key)},"type=button; title={
              surfaceDirty && surface !== key ? 'Unsaved Changes Will Need Confirmation' : undefined
            }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1424,CreateTablePage,onBack={clearCreate}; onSelectGameType={openTableConfig},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1433,button,onClick={openTableSelector},type=button; aria-label=Back To Game Types,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1441,TableConfigPage,"onExit={(exit) => {
              clearCreate();
              if (exit !== 'denied') void load();
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1461,button,onClick={() => setView(item)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1471,button,onClick={clearCreate},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1482,button,onClick={() => void load()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1566,button,"onClick={async () => {
                            if (!beginGameWork(game)) return;
                            try {
                              await gameManagementService.cancelSchedule(
                                game.pendingSchedule!.scheduleId
                              );
                              toast.success('Scheduled close cancelled.');
                              await load(true);
                            } catch (error) {
                              toast.error(
                                error instanceof Error
                                  ? error.message
                                  : 'Could not cancel this schedule.'
                              );
                            } finally {
                              endGameWork(game);
                            }
                          }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1601,button,onClick={() => void openContractHistory(game)},title=View Published Contract History,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/GameManagementPage.tsx,1616,button,"onClick={() => {
                          if (game.kind === 'tournament' && game.contract?.contractLocked) {
                            toast.error(
                              'This tournament cannot be modified after a player has registered.'
                            );
                            return;
                          }
                          setEditing(game);
                        }}","title={
                          game.kind === 'tournament' && game.contract?.contractLocked
                            ? 'Locked After The First Registration'
                            : 'Edit Game'
                        }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
